dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,3.022003,2.237930,3.505267,0.836724,-1.389710,0.622539,6.162137
0.050000,3.060193,2.233609,3.543701,0.768673,-1.361021,0.573787,6.178854
0.050000,3.095125,2.230216,3.578797,0.701912,-1.335215,0.516127,6.193784
0.050000,3.126831,2.227586,3.610613,0.636316,-1.311913,0.466028,6.207042
0.050000,3.155402,2.225575,3.639254,0.572819,-1.269948,0.839305,6.218753
0.050000,3.180997,2.224057,3.664893,0.512798,-1.200413,1.390706,6.229057
0.050000,3.203797,2.222925,3.687722,0.456570,-1.124569,1.516882,6.238091
0.050000,3.223979,2.222094,3.707921,0.403983,-1.051736,1.456648,6.245974
0.050000,3.241716,2.221494,3.725668,0.354938,-0.980894,1.416839,6.252814
0.050000,3.257176,2.221071,3.741134,0.309310,-0.912567,1.366540,6.258711
0.050000,3.270524,2.220777,3.754485,0.267033,-0.845539,1.340559,6.263753
0.050000,3.281923,2.220580,3.765886,0.228013,-0.780413,1.302524,6.268024
0.050000,3.291532,2.220452,3.775496,0.192204,-0.716170,1.284865,6.271599
0.050000,3.299509,2.220371,3.783473,0.159548,-0.653124,1.260918,6.274549
0.050000,3.306009,2.220323,3.789974,0.130004,-0.590881,1.244871,6.276941
0.050000,3.311186,2.220295,3.795151,0.103539,-0.529291,1.231782,6.278839
0.050000,3.315192,2.220281,3.799157,0.080121,-0.468360,1.218639,6.280304
0.050000,3.318179,2.220274,3.802144,0.059742,-0.407578,1.215640,6.281393
0.050000,3.320298,2.220271,3.804262,0.042370,-0.347451,1.202535,6.282164
0.050000,3.321698,2.220270,3.805662,0.028004,-0.287319,1.202632,6.282673
0.050000,3.322530,2.220270,3.806494,0.016636,-0.227364,1.199103,6.282975
0.050000,3.322943,2.220270,3.806907,0.008256,-0.167584,1.195597,6.283125
0.050000,3.323086,2.220270,3.807050,0.002863,-0.107866,1.194369,6.283177
0.050000,3.323109,2.220270,3.807073,0.000457,-0.048132,1.194684,6.283185
0.050000,3.323109,2.220270,3.807073,0.000000,-0.009131,0.780007,6.283185
